timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z,label
973713,-2.15,-0.44,-11.19,0.01,0.02,0.02,repos_assis
973727,-2.10,-0.46,-11.10,0.02,0.02,0.01,repos_assis
973741,-2.16,-0.46,-11.07,0.01,0.03,0.01,repos_assis
973755,-2.11,-0.48,-11.10,0.01,0.04,0.01,repos_assis
973769,-2.07,-0.49,-11.10,0.01,0.04,0.01,repos_assis
973783,-2.03,-0.43,-11.13,0.01,0.04,0.00,repos_assis
973797,-2.03,-0.47,-11.20,0.01,0.03,0.00,repos_assis
973811,-2.05,-0.43,-11.06,0.01,0.02,0.00,repos_assis
973825,-2.07,-0.44,-11.09,0.01,0.02,0.00,repos_assis
973839,-2.13,-0.45,-11.08,0.01,0.02,0.00,repos_assis
973853,-2.16,-0.45,-11.06,0.01,0.03,0.01,repos_assis
973867,-2.14,-0.46,-11.09,0.01,0.04,0.01,repos_assis
973881,-2.14,-0.44,-11.14,0.02,0.05,0.01,repos_assis
973895,-2.16,-0.45,-11.05,0.02,0.05,0.00,repos_assis
973909,-2.02,-0.46,-11.07,0.02,0.05,0.01,repos_assis
973923,-2.00,-0.45,-11.13,0.02,0.05,0.01,repos_assis
973937,-2.01,-0.45,-11.13,0.02,0.03,0.01,repos_assis
973951,-2.13,-0.47,-11.15,0.02,0.03,0.01,repos_assis
973965,-2.11,-0.49,-11.10,0.02,0.04,0.01,repos_assis
973979,-2.09,-0.45,-11.03,0.02,0.03,0.01,repos_assis
973993,-2.08,-0.45,-11.12,0.01,0.04,0.01,repos_assis
974007,-2.05,-0.49,-11.03,0.01,0.03,0.01,repos_assis
974021,-2.14,-0.43,-11.16,0.01,0.03,0.01,repos_assis
974035,-2.12,-0.45,-11.13,0.01,0.03,0.01,repos_assis
974049,-2.00,-0.45,-11.04,0.02,0.03,0.01,repos_assis
974063,-2.08,-0.45,-11.08,0.01,0.03,0.01,repos_assis
974077,-2.08,-0.45,-11.13,0.01,0.03,0.00,repos_assis
974091,-2.08,-0.46,-11.11,0.02,0.04,0.00,repos_assis
974105,-2.09,-0.50,-11.06,0.02,0.03,-0.00,repos_assis
974119,-2.05,-0.45,-11.06,0.01,0.03,0.00,repos_assis
974133,-2.08,-0.46,-11.07,0.01,0.02,0.00,repos_assis
974147,-2.09,-0.49,-11.11,0.01,0.03,-0.00,repos_assis
974161,-2.13,-0.49,-11.10,0.01,0.03,0.00,repos_assis
974175,-2.13,-0.45,-11.10,0.01,0.03,-0.00,repos_assis
974189,-2.06,-0.48,-11.08,0.01,0.03,0.00,repos_assis
974203,-2.05,-0.45,-11.14,0.01,0.03,0.00,repos_assis
974217,-2.13,-0.45,-11.10,0.01,0.04,0.00,repos_assis
974231,-2.11,-0.45,-11.09,0.02,0.03,0.00,repos_assis
974245,-2.15,-0.47,-11.10,0.01,0.05,-0.00,repos_assis
974259,-1.98,-0.45,-11.06,0.01,0.05,0.00,repos_assis
974273,-2.08,-0.45,-11.10,0.01,0.04,0.00,repos_assis
974287,-2.08,-0.43,-11.15,0.02,0.04,0.00,repos_assis
974301,-2.09,-0.48,-11.11,0.01,0.03,0.00,repos_assis
974315,-2.03,-0.44,-11.13,0.02,0.03,0.00,repos_assis
974329,-2.10,-0.45,-11.12,0.01,0.02,-0.00,repos_assis
974343,-2.11,-0.44,-11.06,0.01,0.03,-0.01,repos_assis
974357,-2.12,-0.48,-11.05,0.01,0.03,-0.00,repos_assis
974371,-2.12,-0.45,-11.09,0.01,0.03,-0.00,repos_assis
974385,-2.06,-0.44,-11.08,0.01,0.03,-0.00,repos_assis
974399,-2.12,-0.46,-11.10,0.01,0.03,-0.00,repos_assis
974413,-2.11,-0.46,-11.06,0.02,0.04,-0.00,repos_assis
974427,-2.11,-0.44,-11.07,0.01,0.04,0.00,repos_assis
974441,-2.05,-0.48,-11.09,0.01,0.05,0.00,repos_assis
974455,-2.04,-0.48,-11.09,0.01,0.04,0.00,repos_assis
974469,-2.06,-0.45,-11.11,0.01,0.04,0.00,repos_assis
974483,-2.14,-0.47,-11.12,0.01,0.03,0.01,repos_assis
974497,-2.11,-0.46,-11.05,0.01,0.04,0.00,repos_assis
974511,-2.09,-0.46,-11.14,0.01,0.04,0.00,repos_assis
974525,-2.10,-0.48,-11.09,0.01,0.04,0.00,repos_assis
974539,-2.07,-0.50,-11.05,0.01,0.05,0.00,repos_assis
974553,-2.09,-0.43,-11.11,0.01,0.04,0.00,repos_assis
974567,-2.08,-0.46,-11.16,0.01,0.03,0.00,repos_assis
974581,-2.01,-0.47,-11.15,0.01,0.03,0.00,repos_assis
974595,-2.09,-0.46,-11.15,0.01,0.03,0.00,repos_assis
974609,-2.15,-0.47,-11.12,0.01,0.03,-0.00,repos_assis
974623,-2.14,-0.48,-11.07,0.01,0.03,-0.00,repos_assis
974637,-2.06,-0.44,-11.15,0.01,0.03,-0.00,repos_assis
974651,-2.06,-0.44,-11.08,0.01,0.03,-0.00,repos_assis
974665,-2.09,-0.45,-11.09,0.01,0.03,-0.00,repos_assis
974679,-2.16,-0.45,-11.09,0.01,0.04,0.00,repos_assis
974693,-2.12,-0.46,-11.10,0.01,0.04,0.00,repos_assis
974707,-2.09,-0.50,-11.10,0.01,0.05,0.00,repos_assis
974721,-2.09,-0.45,-11.14,0.01,0.04,0.00,repos_assis
974735,-2.05,-0.46,-11.11,0.01,0.04,0.00,repos_assis
974749,-2.10,-0.48,-11.11,0.01,0.04,0.00,repos_assis
974763,-2.09,-0.48,-11.09,0.01,0.03,0.00,repos_assis
974777,-2.06,-0.44,-11.12,0.01,0.03,0.00,repos_assis
974791,-2.06,-0.47,-11.16,0.01,0.03,0.00,repos_assis
974805,-2.10,-0.46,-11.11,0.01,0.04,0.00,repos_assis
974819,-2.13,-0.53,-11.10,0.01,0.04,0.00,repos_assis
974833,-2.09,-0.44,-11.13,0.01,0.04,0.00,repos_assis
974847,-2.04,-0.45,-11.08,0.01,0.04,0.00,repos_assis
974861,-2.04,-0.45,-11.14,0.01,0.03,0.00,repos_assis
974875,-2.09,-0.49,-11.06,0.01,0.03,0.00,repos_assis
974889,-2.09,-0.48,-11.11,0.01,0.03,-0.00,repos_assis
974903,-2.07,-0.45,-11.12,0.01,0.02,-0.00,repos_assis
974917,-2.07,-0.45,-11.07,0.01,0.03,-0.00,repos_assis
974931,-2.10,-0.48,-11.08,0.01,0.03,-0.00,repos_assis
974945,-2.11,-0.43,-11.12,0.01,0.04,-0.00,repos_assis
974959,-2.11,-0.47,-11.07,0.01,0.04,-0.00,repos_assis
974973,-2.14,-0.48,-11.16,0.01,0.03,-0.00,repos_assis
974987,-2.07,-0.44,-11.09,0.01,0.03,0.00,repos_assis
975001,-2.07,-0.48,-11.11,0.02,0.04,-0.00,repos_assis
975015,-2.10,-0.45,-11.10,0.01,0.04,0.00,repos_assis
975029,-2.12,-0.50,-11.15,0.01,0.04,0.00,repos_assis
975043,-2.04,-0.46,-11.09,0.01,0.03,0.00,repos_assis
975057,-2.04,-0.48,-11.05,0.01,0.03,0.00,repos_assis
975071,-2.06,-0.46,-11.13,0.01,0.03,0.00,repos_assis
975085,-2.13,-0.45,-11.15,0.01,0.03,0.00,repos_assis
975099,-2.15,-0.51,-11.16,0.01,0.03,-0.00,repos_assis
975113,-2.07,-0.48,-11.08,0.01,0.03,-0.01,repos_assis
975127,-2.04,-0.46,-11.04,0.01,0.04,-0.00,repos_assis
975141,-2.08,-0.48,-11.10,0.01,0.04,0.00,repos_assis
975155,-2.03,-0.45,-11.09,0.01,0.04,0.00,repos_assis
975169,-2.05,-0.47,-11.08,0.01,0.03,0.00,repos_assis
975183,-2.06,-0.44,-11.07,0.01,0.03,0.00,repos_assis
975197,-2.10,-0.48,-11.08,0.01,0.03,0.01,repos_assis
975211,-2.14,-0.47,-11.09,0.01,0.03,0.01,repos_assis
975225,-2.15,-0.45,-11.14,0.01,0.04,0.00,repos_assis
975239,-2.10,-0.48,-11.07,0.01,0.04,0.00,repos_assis
975253,-2.04,-0.46,-11.12,0.01,0.04,0.00,repos_assis
975267,-2.06,-0.48,-11.08,0.01,0.04,0.00,repos_assis
975281,-2.08,-0.49,-11.11,0.01,0.04,0.00,repos_assis
975295,-2.10,-0.49,-11.14,0.01,0.04,0.00,repos_assis
975309,-2.08,-0.44,-11.09,0.01,0.04,0.00,repos_assis
975323,-2.06,-0.48,-11.16,0.01,0.04,0.00,repos_assis
975337,-2.08,-0.51,-11.12,0.01,0.04,0.00,repos_assis
975351,-2.12,-0.42,-11.12,0.01,0.03,0.00,repos_assis
975365,-2.08,-0.49,-11.10,0.01,0.03,0.00,repos_assis
975379,-2.10,-0.48,-11.09,0.01,0.03,0.00,repos_assis
975393,-2.07,-0.48,-11.10,0.01,0.03,0.00,repos_assis
975407,-2.10,-0.48,-11.12,0.01,0.03,0.00,repos_assis
975421,-2.10,-0.50,-11.12,0.01,0.03,0.00,repos_assis
975435,-2.13,-0.47,-11.11,0.01,0.03,0.00,repos_assis
975449,-2.06,-0.50,-11.12,0.01,0.03,0.00,repos_assis
975463,-2.10,-0.49,-11.14,0.01,0.03,0.00,repos_assis
975477,-2.10,-0.48,-11.09,0.01,0.04,0.00,repos_assis
975491,-2.09,-0.48,-11.08,0.01,0.04,0.00,repos_assis
975505,-2.14,-0.49,-11.11,0.01,0.03,0.00,repos_assis
975519,-2.10,-0.46,-11.06,0.01,0.03,0.00,repos_assis
975533,-2.13,-0.46,-11.10,0.01,0.04,0.00,repos_assis
975547,-2.17,-0.46,-11.12,0.01,0.04,0.00,repos_assis
975561,-2.08,-0.46,-11.12,0.02,0.04,0.00,repos_assis
975575,-2.06,-0.49,-11.08,0.01,0.04,0.00,repos_assis
975589,-2.02,-0.47,-11.17,0.01,0.04,0.00,repos_assis
975603,-2.06,-0.52,-11.12,0.01,0.04,0.00,repos_assis
975617,-2.12,-0.48,-11.12,0.01,0.03,0.00,repos_assis
975631,-2.10,-0.49,-11.12,0.01,0.03,0.00,repos_assis
975645,-2.10,-0.46,-11.07,0.01,0.04,0.00,repos_assis
975659,-2.09,-0.48,-11.09,0.01,0.04,0.00,repos_assis
975673,-2.06,-0.48,-11.10,0.01,0.04,0.00,repos_assis
975687,-2.16,-0.42,-11.06,0.01,0.03,-0.00,repos_assis
975701,-2.07,-0.50,-11.06,0.01,0.04,0.00,repos_assis
975715,-2.17,-0.43,-11.11,0.01,0.04,0.00,repos_assis
975729,-2.09,-0.45,-11.08,0.01,0.03,0.00,repos_assis
975743,-2.21,-0.48,-11.09,0.01,0.03,-0.00,repos_assis
975757,-2.02,-0.52,-11.01,0.01,0.05,0.00,repos_assis
975771,-2.01,-0.44,-11.12,0.01,0.04,0.00,repos_assis
975785,-1.98,-0.43,-11.12,0.01,0.03,0.00,repos_assis
975799,-2.12,-0.51,-11.02,0.01,0.02,0.01,repos_assis
975813,-2.12,-0.50,-11.05,0.01,0.03,0.01,repos_assis
975827,-2.18,-0.47,-11.10,0.01,0.03,0.01,repos_assis
975841,-2.15,-0.44,-11.15,0.01,0.04,0.00,repos_assis
975855,-2.09,-0.50,-11.06,0.01,0.04,0.00,repos_assis
975869,-2.07,-0.46,-11.12,0.01,0.04,0.00,repos_assis
975883,-2.09,-0.45,-11.15,0.01,0.04,0.00,repos_assis
975897,-2.09,-0.46,-11.04,0.01,0.04,0.00,repos_assis
975911,-2.08,-0.50,-11.08,0.01,0.03,0.01,repos_assis
975925,-2.00,-0.46,-11.15,0.01,0.03,0.01,repos_assis
975939,-2.07,-0.45,-11.14,0.01,0.03,0.00,repos_assis
975953,-2.12,-0.44,-11.16,0.01,0.03,0.00,repos_assis
975967,-2.11,-0.46,-11.06,0.01,0.03,0.00,repos_assis
975981,-2.11,-0.45,-11.12,0.01,0.03,0.00,repos_assis
975995,-2.09,-0.43,-11.15,0.02,0.04,0.00,repos_assis
976009,-2.17,-0.49,-11.04,0.01,0.04,0.00,repos_assis
976023,-2.14,-0.49,-11.13,0.01,0.03,0.01,repos_assis
976037,-2.11,-0.48,-11.10,0.01,0.04,0.01,repos_assis
976051,-2.10,-0.49,-11.09,0.02,0.04,0.00,repos_assis
976065,-2.04,-0.48,-11.10,0.01,0.04,0.01,repos_assis
976079,-2.12,-0.49,-11.10,0.01,0.04,0.00,repos_assis
976093,-2.10,-0.48,-11.08,0.01,0.03,0.00,repos_assis
976107,-2.02,-0.47,-11.06,0.01,0.03,0.00,repos_assis
976121,-2.04,-0.46,-11.09,0.01,0.03,0.01,repos_assis
976135,-2.08,-0.49,-11.12,0.01,0.03,0.01,repos_assis
976149,-2.12,-0.45,-11.05,0.01,0.03,0.00,repos_assis
976163,-2.12,-0.48,-11.12,0.01,0.03,0.00,repos_assis
976177,-2.10,-0.44,-11.11,0.01,0.04,0.00,repos_assis
976379,-2.14,-0.45,-11.08,0.01,0.04,0.00,repos_assis
976393,-2.10,-0.50,-11.04,0.01,0.04,0.00,repos_assis
